,gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
127,04/13/2011,,,Ely,Melvin,DEN,,,@,L,,,,,,,,Melvin Ely,,15,C-F,,,,6,0,0,0,0,2,3,2,66.7,,,,0,0,-,4,2,50.0,0,0,,UTA,,,,,
128,04/13/2011,,,Favors,Derrick,UTA,,,vs.,W,,,,,,,,Derrick Favors,,32,F,,,,12,3,1,3,2,4,10,5,50.0,,,,0,0,-,3,2,66.7,5,2,,DEN,,,,,
129,04/13/2011,,,Andersen,Chris,DEN,,,@,L,,,,,,,,Chris Andersen,,29,,,,,4,0,0,2,1,5,1,1,100,,,,0,0,-,2,2,100,1,9,,UTA,,,,,
130,04/13/2011,,,Lawson,Ty,DEN,,,@,L,,,,,,,,Ty Lawson,,14,G,,,,6,3,0,1,0,0,5,3,60.0,,,,0,0,-,0,0,-,0,0,,UTA,,,,,
131,04/13/2011,,,Elson,Francisco,UTA,,,vs.,W,,,,,,,,Francisco Elson,,7,,,,,2,0,0,1,1,1,2,1,50.0,,,,0,0,-,0,0,-,1,2,,DEN,,,,,
132,04/13/2011,,,Smith,JR,DEN,,,@,L,,,,,,,,JR Smith,,38,G-F,,,,14,3,6,2,0,2,12,5,41.7,,,,4,1,25.0,4,3,75.0,2,1,,UTA,,,,,
133,04/13/2011,,,Watson,Earl,UTA,,,vs.,W,,,,,,,,Earl Watson,,28,G,,,,2,4,4,2,0,1,4,0,0.0,,,,1,0,0.0,2,2,100,0,2,,DEN,,,,,
134,04/13/2011,,,Harris,Devin,UTA,,,vs.,W,,,,,,,,Devin Harris,,41,G,,,,21,6,4,1,0,2,17,6,35.3,,,,7,2,28.6,8,7,87.5,1,1,,DEN,,,,,
135,04/13/2011,,,Millsap,Paul,UTA,,,vs.,W,,,,,,,,Paul Millsap,,40,F,,,,12,5,2,2,1,3,9,4,44.4,,,,1,1,100,4,3,75.0,1,5,,DEN,,,,,
136,04/13/2011,,,Forbes,Gary,DEN,,,@,L,,,,,,,,Gary Forbes,,42,F,,,,17,3,3,1,1,3,11,7,63.6,,,,1,0,0.0,3,3,100,0,6,,UTA,,,,,
137,04/13/2011,,,Koufos,Kosta,DEN,,,@,L,,,,,,,,Kosta Koufos,,27,C,,,,14,0,4,0,0,3,11,7,63.6,,,,0,0,-,0,0,-,4,2,,UTA,,,,,
138,04/13/2011,,,Crawford,Jordan,WAS,,,@,L,,,,,,,,Jordan Crawford,,30,G,,,,4,6,3,0,0,2,14,2,14.3,,,,3,0,0.0,0,0,-,1,1,,CLE,,,,,
139,04/13/2011,,,Gee,Alonzo,CLE,,,vs.,W,,,,,,,,Alonzo Gee,,27,,,,,6,3,3,0,0,0,9,3,33.3,,,,2,0,0.0,0,0,-,1,3,,WAS,,,,,
140,04/13/2011,,,McGee,JaVale,WAS,,,@,L,,,,,,,,JaVale McGee,,19,C-F,,,,10,0,1,0,2,2,7,5,71.4,,,,0,0,-,0,0,-,1,3,,CLE,,,,,
141,04/13/2011,,,Hollins,Ryan,CLE,,,vs.,W,,,,,,,,Ryan Hollins,,36,,,,,12,1,2,0,2,4,3,2,66.7,,,,0,0,-,8,8,100,2,4,,WAS,,,,,
142,04/13/2011,,,Blatche,Andray,WAS,,,@,L,,,,,,,,Andray Blatche,,24,C-F,,,,20,4,5,2,0,1,13,7,53.8,,,,1,0,0.0,9,6,66.7,3,4,,CLE,,,,,
143,04/13/2011,,,Sessions,Ramon,CLE,,,vs.,W,,,,,,,,Ramon Sessions,,33,G,,,,27,3,5,0,0,2,13,8,61.5,,,,1,0,0.0,12,11,91.7,1,3,,WAS,,,,,
144,04/13/2011,,,Parker,Anthony,CLE,,,vs.,W,,,,,,,,Anthony Parker,,24,G,,,,5,4,0,0,2,0,7,2,28.6,,,,4,1,25.0,0,0,-,0,2,,WAS,,,,,
145,04/13/2011,,,Evans,Maurice,WAS,,,@,L,,,,,,,,Maurice Evans,,24,G-F,,,,15,1,1,2,0,2,7,6,85.7,,,,3,3,100,0,0,-,0,0,,CLE,,,,,
146,04/13/2011,,,Harangody,Luke,CLE,,,vs.,W,,,,,,,,Luke Harangody,,17,F,,,,9,1,0,1,0,2,8,3,37.5,,,,5,3,60.0,0,0,-,1,0,,WAS,,,,,
147,04/13/2011,,,Shakur,Mustafa,WAS,,,@,L,,,,,,,,Mustafa Shakur,,16,,,,,8,3,2,2,0,2,13,4,30.8,,,,1,0,0.0,0,0,-,2,0,,CLE,,,,,
148,04/13/2011,,,Jianlian,Yi,WAS,,,@,L,,,,,,,,Yi Jianlian,,24,F,,,,10,0,0,0,1,1,10,4,40.0,,,,0,0,-,2,2,100,4,8,,CLE,,,,,
149,04/13/2011,,,Hickson,JJ,CLE,,,vs.,W,,,,,,,,JJ Hickson,,33,C-F,,,,15,3,3,1,0,1,12,7,58.3,,,,0,0,-,3,1,33.3,6,7,,WAS,,,,,
150,04/13/2011,,,Eyenga,Christian,CLE,,,vs.,W,,,,,,,,Christian Eyenga,,16,F,,,,6,0,0,0,0,1,4,2,50.0,,,,2,1,50.0,2,1,50.0,0,2,,WAS,,,,,
151,04/13/2011,,,Seraphin,Kevin,WAS,,,@,L,,,,,,,,Kevin Seraphin,,18,F-C,,,,6,0,2,0,2,5,5,3,60.0,,,,0,0,-,0,0,-,2,0,,CLE,,,,,
152,04/13/2011,,,Gibson,Daniel,CLE,,,vs.,W,,,,,,,,Daniel Gibson,,27,G,,,,10,3,0,1,2,0,16,4,25.0,,,,7,0,0.0,2,2,100,0,1,,WAS,,,,,
153,04/13/2011,,,Wall,John,WAS,,,@,L,,,,,,,,John Wall,,24,G,,,,10,4,1,4,1,0,6,4,66.7,,,,1,0,0.0,2,2,100,0,5,,CLE,,,,,
154,04/13/2011,,,Harris,Manny,CLE,,,vs.,W,,,,,,,,Manny Harris,,17,G,,,,4,5,0,0,0,2,7,1,14.3,,,,0,0,-,2,2,100,2,2,,WAS,,,,,
155,04/13/2011,,,Jeffers,Othyus,WAS,,,@,L,,,,,,,,Othyus Jeffers,,25,G-F,,,,7,2,0,1,0,3,9,3,33.3,,,,0,0,-,2,1,50.0,3,4,,CLE,,,,,
156,04/13/2011,,,Graham,Joey,CLE,,,vs.,W,,,,,,,,Joey Graham,,10,F,,,,6,0,0,0,0,1,4,3,75.0,,,,0,0,-,0,0,-,0,3,,WAS,,,,,
157,04/13/2011,,,Ndiaye,Hamady,WAS,,,@,L,,,,,,,,Hamady Ndiaye,,10,,,,,0,0,0,0,2,3,0,0,-,,,,0,0,-,0,0,-,1,0,,CLE,,,,,
158,04/13/2011,,,Owens,Larry,WAS,,,@,L,,,,,,,,Larry Owens,,24,,,,,3,4,1,0,2,4,6,1,16.7,,,,3,1,33.3,0,0,-,0,2,,CLE,,,,,
159,04/13/2011,,,Moon,Jamario,LAC,,,vs.,W,,,,,,,,Jamario Moon,,15,F,,,,7,0,0,0,0,1,6,2,33.3,,,,2,1,50.0,2,2,100,2,1,,MEM,,,,,
160,04/13/2011,,,Aminu,Al-Farouq,LAC,,,vs.,W,,,,,,,,Al-Farouq Aminu,,24,F,,,,6,3,2,2,0,3,3,3,100,,,,0,0,-,0,0,-,0,4,,MEM,,,,,
161,04/13/2011,,,Smith,Craig,LAC,,,vs.,W,,,,,,,,Craig Smith,,11,F,,,,4,1,1,0,2,3,4,2,50.0,,,,0,0,-,0,0,-,0,0,,MEM,,,,,
162,04/13/2011,,,Smith,Ish,MEM,,,@,L,,,,,,,,Ish Smith,,25,G,,,,8,3,4,1,0,2,3,3,100,,,,0,0,-,3,2,66.7,1,1,,LAC,,,,,
163,04/13/2011,,,Arthur,Darrell,MEM,,,@,L,,,,,,,,Darrell Arthur,,31,F,,,,7,3,2,2,1,6,10,2,20.0,,,,0,0,-,4,3,75.0,3,6,,LAC,,,,,
164,04/13/2011,,,Mayo,O.J.,MEM,,,@,L,,,,,,,,O.J. Mayo,,30,G,,,,12,4,5,2,1,5,11,4,36.4,,,,6,2,33.3,2,2,100,0,2,,LAC,,,,,
165,04/13/2011,,,Gasol,Marc,MEM,,,@,L,,,,,,,,Marc Gasol,,27,C,,,,10,2,1,0,1,4,11,5,45.5,,,,0,0,-,0,0,-,2,5,,LAC,,,,,
166,04/13/2011,,,Foye,Randy,LAC,,,vs.,W,,,,,,,,Randy Foye,,20,G,,,,2,4,0,3,0,1,4,0,0.0,,,,4,0,0.0,3,2,66.7,0,0,,MEM,,,,,
167,04/13/2011,,,Williams,Mo,LAC,,,vs.,W,,,,,,,,Mo Williams,,26,G,,,,1,4,2,1,0,3,5,0,0.0,,,,3,0,0.0,1,1,100,0,3,,MEM,,,,,
168,04/13/2011,,,Griffin,Blake,LAC,,,vs.,W,,,,,,,,Blake Griffin,,41,F,,,,31,10,4,1,1,5,21,13,61.9,,,,1,0,0.0,7,5,71.4,3,7,,MEM,,,,,
169,04/13/2011,,,Vasquez,Greivis,MEM,,,@,L,,,,,,,,Greivis Vasquez,,33,,,,,17,4,2,0,0,1,11,7,63.6,,,,2,2,100,1,1,100,0,0,,LAC,,,,,
170,04/13/2011,,,Gordon,Eric,LAC,,,vs.,W,,,,,,,,Eric Gordon,,38,G,,,,24,6,3,2,0,2,21,10,47.6,,,,5,2,40.0,2,2,100,2,1,,MEM,,,,,
171,04/13/2011,,,Haddadi,Hamed,MEM,,,@,L,,,,,,,,Hamed Haddadi,,13,C,,,,10,0,0,1,1,3,5,3,60.0,,,,0,0,-,5,4,80.0,1,2,,LAC,,,,,
172,04/13/2011,,,Powe,Leon,MEM,,,@,L,,,,,,,,Leon Powe,,11,F,,,,4,2,2,0,0,2,3,0,0.0,,,,0,0,-,4,4,100,1,0,,LAC,,,,,
173,04/13/2011,,,Bledsoe,Eric,LAC,,,vs.,W,,,,,,,,Eric Bledsoe,,22,G,,,,13,6,3,3,2,2,9,6,66.7,,,,0,0,-,1,1,100,1,3,,MEM,,,,,
174,04/13/2011,,,Battier,Shane,MEM,,,@,L,,,,,,,,Shane Battier,,28,F,,,,13,3,2,0,0,1,8,4,50.0,,,,4,1,25.0,5,4,80.0,2,6,,LAC,,,,,
175,04/13/2011,,,Diogu,Ike,LAC,,,vs.,W,,,,,,,,Ike Diogu,,12,,,,,8,0,0,1,0,2,3,3,100,,,,0,0,-,3,2,66.7,0,0,,MEM,,,,,
176,04/13/2011,,,Jordan,DeAndre,LAC,,,vs.,W,,,,,,,,DeAndre Jordan,,33,C,,,,14,2,2,3,2,4,5,5,100,,,,0,0,-,8,4,50.0,4,6,,MEM,,,,,
177,04/13/2011,,,Young,Sam,MEM,,,@,L,,,,,,,,Sam Young,,42,F-G,,,,22,4,3,2,0,0,22,8,36.4,,,,3,2,66.7,4,4,100,3,4,,LAC,,,,,
178,04/13/2011,,,Duhon,Chris,ORL,,,vs.,W,,,,,,,,Chris Duhon,,30,G,,,,6,5,4,1,0,1,6,2,33.3,,,,4,0,0.0,2,2,100,0,2,,IND,,,,,
179,04/13/2011,,,Collison,Darren,IND,,,@,L,,,,,,,,Darren Collison,,12,G,,,,4,2,1,3,0,0,5,2,40.0,,,,0,0,-,0,0,-,1,1,,ORL,,,,,
180,04/13/2011,,,Dunleavy,Mike,IND,,,@,L,,,,,,,,Mike Dunleavy,,24,G-F,,,,16,0,3,0,0,2,10,5,50.0,,,,3,2,66.7,5,4,80.0,0,5,,ORL,,,,,
181,04/13/2011,,,Ford,T.J.,IND,,,@,L,,,,,,,,T.J. Ford,,17,,,,,2,2,1,2,0,0,6,1,16.7,,,,1,0,0.0,0,0,-,2,0,,ORL,,,,,
182,04/13/2011,,,Turkoglu,Hedo,ORL,,,vs.,W,,,,,,,,Hedo Turkoglu,,25,F,,,,13,3,5,0,0,0,9,5,55.6,,,,3,1,33.3,2,2,100,0,5,,IND,,,,,
183,04/13/2011,,,Howard,Dwight,ORL,,,vs.,W,,,,,,,,Dwight Howard,,26,C-F,,,,13,2,5,4,1,4,7,3,42.9,,,,0,0,-,9,7,77.8,3,10,,IND,,,,,
184,04/13/2011,,,Jones,Dahntay,IND,,,@,L,,,,,,,,Dahntay Jones,,24,G-F,,,,7,2,2,0,0,0,8,3,37.5,,,,0,0,-,2,1,50.0,0,0,,ORL,,,,,
185,04/13/2011,,,Price,AJ,IND,,,@,L,,,,,,,,AJ Price,,19,,,,,7,7,0,1,0,1,6,2,33.3,,,,4,1,25.0,2,2,100,0,1,,ORL,,,,,
186,04/13/2011,,,Anderson,Ryan,ORL,,,vs.,W,,,,,,,,Ryan Anderson,,26,,,,,14,0,0,1,1,1,8,4,50.0,,,,5,3,60.0,3,3,100,4,3,,IND,,,,,
187,04/13/2011,,,George,Paul,IND,,,@,L,,,,,,,,Paul George,,23,F,,,,2,0,3,0,0,1,5,1,20.0,,,,1,0,0.0,0,0,-,0,2,,ORL,,,,,
188,04/13/2011,,,Posey,James,IND,,,@,L,,,,,,,,James Posey,,20,F,,,,3,1,1,0,0,4,8,1,12.5,,,,7,1,14.3,1,0,0.0,0,2,,ORL,,,,,
189,04/13/2011,,,Bass,Brandon,ORL,,,vs.,W,,,,,,,,Brandon Bass,,22,F,,,,12,1,3,0,1,4,8,5,62.5,,,,0,0,-,3,2,66.7,2,4,,IND,,,,,
190,04/13/2011,,,Hansbrough,Tyler,IND,,,@,L,,,,,,,,Tyler Hansbrough,,22,,,,,9,1,3,1,0,2,10,4,40.0,,,,0,0,-,1,1,100,2,4,,ORL,,,,,
191,04/13/2011,,,Richardson,Quentin,ORL,,,vs.,W,,,,,,,,Quentin Richardson,,29,F,,,,7,3,0,0,0,3,9,3,33.3,,,,4,1,25.0,0,0,-,1,7,,IND,,,,,
192,04/13/2011,,,Hibbert,Roy,IND,,,@,L,,,,,,,,Roy Hibbert,,10,C,,,,0,0,0,0,0,5,4,0,0.0,,,,0,0,-,0,0,-,1,2,,ORL,,,,,
193,04/13/2011,,,Rush,Brandon,IND,,,@,L,,,,,,,,Brandon Rush,,25,G-F,,,,16,0,0,2,0,1,16,5,31.3,,,,9,5,55.6,2,1,50.0,1,0,,ORL,,,,,
194,04/13/2011,,,Jones,Solomon,IND,,,@,L,,,,,,,,Solomon Jones,,26,,,,,1,1,2,2,0,5,6,0,0.0,,,,0,0,-,2,1,50.0,2,4,,ORL,,,,,
195,04/13/2011,,,Nelson,Jameer,ORL,,,vs.,W,,,,,,,,Jameer Nelson,,24,G,,,,6,3,3,0,0,1,6,1,16.7,,,,4,1,25.0,4,3,75.0,0,3,,IND,,,,,
196,04/13/2011,,,Clark,Earl,ORL,,,vs.,W,,,,,,,,Earl Clark,,17,F,,,,7,0,6,0,1,1,5,3,60.0,,,,0,0,-,2,1,50.0,2,2,,IND,,,,,
197,04/13/2011,,,Allen,Malik,ORL,,,vs.,W,,,,,,,,Malik Allen,,15,F,,,,6,0,0,0,0,2,6,3,50.0,,,,0,0,-,0,0,-,0,4,,IND,,,,,
198,04/13/2011,,,Richardson,Jason,ORL,,,vs.,W,,,,,,,,Jason Richardson,,25,G,,,,8,0,2,2,0,1,9,3,33.3,,,,6,2,33.3,0,0,-,0,3,,IND,,,,,
199,04/13/2011,,,McRoberts,Josh,IND,,,@,L,,,,,,,,Josh McRoberts,,18,,,,,7,0,1,0,1,2,4,3,75.0,,,,0,0,-,1,1,100,0,5,,ORL,,,,,
200,04/13/2011,,,Douglas,Toney,NYK,,,@,L,,,,,,,,Toney Douglas,,31,,,,,8,5,1,2,0,0,8,3,37.5,,,,4,1,25.0,1,1,100,0,1,,BOS,,,,,
201,04/13/2011,,,Williams,Shelden,NYK,,,@,L,,,,,,,,Shelden Williams,,10,C-F,,,,6,0,0,0,0,0,4,2,50.0,,,,0,0,-,2,2,100,0,1,,BOS,,,,,
202,04/13/2011,,,Pavlovic,Sasha,BOS,,,vs.,W,,,,,,,,Sasha Pavlovic,,35,G-F,,,,19,0,2,1,0,3,10,7,70.0,,,,5,4,80.0,3,1,33.3,0,2,,NYK,,,,,
203,04/13/2011,,,Wafer,Von,BOS,,,vs.,W,,,,,,,,Von Wafer,,36,G,,,,14,5,4,1,0,1,13,6,46.2,,,,6,2,33.3,0,0,-,0,6,,NYK,,,,,
204,04/13/2011,,,Turiaf,Ronny,NYK,,,@,L,,,,,,,,Ronny Turiaf,,12,,,,,8,1,0,0,0,0,5,4,80.0,,,,0,0,-,0,0,-,2,1,,BOS,,,,,
205,04/13/2011,,,Krstic,Nenad,BOS,,,vs.,W,,,,,,,,Nenad Krstic,,25,C,,,,13,1,0,0,1,5,8,5,62.5,,,,0,0,-,4,3,75.0,3,3,,NYK,,,,,
206,04/13/2011,,,Fields,Landry,NYK,,,@,L,,,,,,,,Landry Fields,,30,G-F,,,,16,0,1,0,0,1,12,6,50.0,,,,5,2,40.0,3,2,66.7,0,7,,BOS,,,,,
207,04/13/2011,,,Williams,Shawne,NYK,,,@,L,,,,,,,,Shawne Williams,,24,F,,,,9,1,3,1,1,3,10,4,40.0,,,,2,0,0.0,1,1,100,0,2,,BOS,,,,,
208,04/13/2011,,,Mason,Roger,NYK,,,@,L,,,,,,,,Roger Mason Jr.,,31,,,,,8,4,1,0,0,3,9,3,33.3,,,,5,1,20.0,1,1,100,0,5,,BOS,,,,,
209,04/13/2011,,,Bradley,Avery,BOS,,,vs.,W,,,,,,,,Avery Bradley,,27,G,,,,20,2,2,2,0,1,16,10,62.5,,,,2,0,0.0,0,0,-,0,3,,NYK,,,,,
210,04/13/2011,,,Davis,Glen,BOS,,,vs.,W,,,,,,,,Glen Davis,,27,F-C,,,,17,3,0,1,0,3,14,8,57.1,,,,0,0,-,2,1,50.0,1,7,,NYK,,,,,
211,04/13/2011,,,Carter,Anthony,NYK,,,@,L,,,,,,,,Anthony Carter,,20,,,,,9,6,3,1,1,1,4,3,75.0,,,,2,1,50.0,2,2,100,0,1,,BOS,,,,,
212,04/13/2011,,,Brown,Derrick,NYK,,,@,L,,,,,,,,Derrick Brown,,22,F,,,,7,2,5,3,1,4,7,3,42.9,,,,2,1,50.0,0,0,-,6,1,,BOS,,,,,
213,04/13/2011,,,Stoudemire,Amar'e,NYK,,,@,L,,,,,,,,Amar'e Stoudemire,,20,F-C,,,,14,1,2,0,1,1,15,6,40.0,,,,0,0,-,3,2,66.7,2,2,,BOS,,,,,
214,04/13/2011,,,Jeffries,Jared,NYK,,,@,L,,,,,,,,Jared Jeffries,,16,F,,,,5,0,0,1,1,1,5,2,40.0,,,,0,0,-,2,1,50.0,2,1,,BOS,,,,,
215,04/13/2011,,,Arroyo,Carlos,BOS,,,vs.,W,,,,,,,,Carlos Arroyo,,29,G,,,,6,4,4,1,0,1,5,2,40.0,,,,1,1,100,2,1,50.0,0,3,,NYK,,,,,
216,04/13/2011,,,Walker,Henry,NYK,,,@,L,,,,,,,,Henry Walker,,24,F,,,,12,2,0,0,0,2,6,3,50.0,,,,3,1,33.3,6,5,83.3,0,3,,BOS,,,,,
217,04/13/2011,,,Murphy,Troy,BOS,,,vs.,W,,,,,,,,Troy Murphy,,27,,,,,9,1,0,2,0,3,6,4,66.7,,,,2,1,50.0,0,0,-,0,4,,NYK,,,,,
218,04/13/2011,,,Green,Jeff,BOS,,,vs.,W,,,,,,,,Jeff Green,,34,F,,,,14,3,3,1,0,4,13,6,46.2,,,,1,0,0.0,2,2,100,1,7,,NYK,,,,,
219,04/13/2011,,,Brooks,Aaron,PHX,,,vs.,W,,,,,,,,Aaron Brooks,,17,G,,,,4,2,0,0,0,4,7,0,0.0,,,,1,0,0.0,4,4,100,0,1,,SAS,,,,,
220,04/13/2011,,,Splitter,Tiago,SAS,,,@,L,,,,,,,,Tiago Splitter,,4,C-F,,,,2,0,0,0,0,1,1,1,100,,,,0,0,-,0,0,-,0,0,,PHX,,,,,
221,04/13/2011,,,Hill,Grant,PHX,,,vs.,W,,,,,,,,Grant Hill,,30,F,,,,14,3,1,0,0,3,10,5,50.0,,,,1,1,100,3,3,100,1,3,,SAS,,,,,
222,04/13/2011,,,Warrick,Hakim,PHX,,,vs.,W,,,,,,,,Hakim Warrick,,11,,,,,4,1,0,0,0,0,4,1,25.0,,,,0,0,-,2,2,100,0,1,,SAS,,,,,
223,04/13/2011,,,Childress,Josh,PHX,,,vs.,W,,,,,,,,Josh Childress,,12,,,,,2,1,0,1,0,1,2,1,50.0,,,,0,0,-,0,0,-,1,1,,SAS,,,,,
224,04/13/2011,,,Neal,Gary,SAS,,,@,L,,,,,,,,Gary Neal,,37,,,,,14,3,1,1,0,5,11,5,45.5,,,,4,1,25.0,4,3,75.0,0,5,,PHX,,,,,
225,04/13/2011,,,Carter,Vince,PHX,,,vs.,W,,,,,,,,Vince Carter,,21,G-F,,,,8,1,1,0,0,5,8,3,37.5,,,,1,1,100,2,1,50.0,1,2,,SAS,,,,,
226,04/13/2011,,,Gortat,Marcin,PHX,,,vs.,W,,,,,,,,Marcin Gortat,,36,,,,,21,1,2,0,0,4,16,10,62.5,,,,0,0,-,3,1,33.3,4,9,,SAS,,,,,
227,04/13/2011,,,Green,Danny,SAS,,,@,L,,,,,,,,Danny Green,,24,G,,,,13,0,1,1,1,2,9,5,55.6,,,,6,3,50.0,0,0,-,1,3,,PHX,,,,,
228,04/13/2011,,,Nash,Steve,PHX,,,vs.,W,,,,,,,,Steve Nash,,31,G,,,,8,10,1,1,1,1,10,3,30.0,,,,0,0,-,2,2,100,1,1,,SAS,,,,,
229,04/13/2011,,,Lopez,Robin,PHX,,,vs.,W,,,,,,,,Robin Lopez,,12,C,,,,11,0,0,0,0,3,5,4,80.0,,,,0,0,-,4,3,75.0,2,1,,SAS,,,,,
230,04/13/2011,,,Ginobili,Manu,SAS,,,@,L,,,,,,,,Manu Ginobili,,2,G,,,,0,1,0,0,0,0,1,0,0.0,,,,0,0,-,0,0,-,0,0,,PHX,,,,,
231,04/13/2011,,,Parker,Tony,SAS,,,@,L,,,,,,,,Tony Parker,,25,G,,,,12,7,3,0,0,3,12,4,33.3,,,,1,0,0.0,6,4,66.7,1,4,,PHX,,,,,
232,04/13/2011,,,Dudley,Jared,PHX,,,vs.,W,,,,,,,,Jared Dudley,,33,F,,,,17,2,1,1,0,3,13,4,30.8,,,,6,3,50.0,7,6,85.7,4,4,,SAS,,,,,
233,04/13/2011,,,Blair,DeJuan,SAS,,,@,L,,,,,,,,DeJuan Blair,,16,,,,,8,0,1,0,0,5,3,2,66.7,,,,0,0,-,4,4,100,3,3,,PHX,,,,,
234,04/13/2011,,,Jefferson,Richard,SAS,,,@,L,,,,,,,,Richard Jefferson,,27,F,,,,7,2,1,0,0,2,8,2,25.0,,,,4,1,25.0,2,2,100,0,2,,PHX,,,,,
235,04/13/2011,,,Frye,Channing,PHX,,,vs.,W,,,,,,,,Channing Frye,,37,F-C,,,,17,2,0,0,2,4,17,6,35.3,,,,10,3,30.0,2,2,100,0,9,,SAS,,,,,
236,04/13/2011,,,McDyess,Antonio,SAS,,,@,L,,,,,,,,Antonio McDyess,,20,F-C,,,,8,2,0,0,0,2,6,4,66.7,,,,0,0,-,0,0,-,2,8,,PHX,,,,,
237,04/13/2011,,,Bonner,Matt,SAS,,,@,L,,,,,,,,Matt Bonner,,16,C-F,,,,9,0,0,0,0,2,6,1,16.7,,,,3,0,0.0,8,7,87.5,2,2,,PHX,,,,,
238,04/13/2011,,,Hill,George,SAS,,,@,L,,,,,,,,George Hill,,28,G,,,,13,3,0,0,0,2,10,4,40.0,,,,2,0,0.0,6,5,83.3,1,2,,PHX,,,,,
239,04/13/2011,,,Duncan,Tim,SAS,,,@,L,,,,,,,,Tim Duncan,,31,C-F,,,,17,1,1,0,2,1,14,7,50.0,,,,0,0,-,7,3,42.9,2,10,,PHX,,,,,
240,04/13/2011,,,Novak,Steve,SAS,,,@,L,,,,,,,,Steve Novak,,9,,,,,0,0,0,0,1,0,1,0,0.0,,,,1,0,0.0,0,0,-,0,0,,PHX,,,,,
241,04/13/2011,,,Petro,Johan,NJN,,,@,L,,,,,,,,Johan Petro,,21,C,,,,13,0,1,2,0,2,7,4,57.1,,,,0,0,-,6,5,83.3,4,4,,CHI,,,,,
242,04/13/2011,,,Korver,Kyle,CHI,,,vs.,W,,,,,,,,Kyle Korver,,29,G-F,,,,19,4,0,0,1,1,13,7,53.8,,,,7,2,28.6,3,3,100,0,2,,NJN,,,,,
243,04/13/2011,,,Bogans,Keith,CHI,,,vs.,W,,,,,,,,Keith Bogans,,22,G-F,,,,3,3,1,0,0,4,3,1,33.3,,,,3,1,33.3,0,0,-,0,0,,NJN,,,,,
244,04/13/2011,,,Boozer,Carlos,CHI,,,vs.,W,,,,,,,,Carlos Boozer,,25,F,,,,8,0,3,0,0,3,11,3,27.3,,,,0,0,-,2,2,100,0,5,,NJN,,,,,
245,04/13/2011,,,Asik,Omer,CHI,,,vs.,W,,,,,,,,Omer Asik,,6,C,,,,2,2,1,0,0,0,1,1,100,,,,0,0,-,0,0,-,0,0,,NJN,,,,,
246,04/13/2011,,,Rose,Derrick,CHI,,,vs.,W,,,,,,,,Derrick Rose,,30,G,,,,15,1,0,0,0,1,13,5,38.5,,,,3,0,0.0,8,5,62.5,1,3,,NJN,,,,,
247,04/13/2011,,,Lopez,Brook,NJN,,,@,L,,,,,,,,Brook Lopez,,38,C,,,,17,0,2,0,2,3,17,8,47.1,,,,0,0,-,1,1,100,1,3,,CHI,,,,,
248,04/13/2011,,,Thomas,Kurt,CHI,,,vs.,W,,,,,,,,Kurt Thomas,,20,,,,,2,3,1,1,1,3,2,1,50.0,,,,0,0,-,0,0,-,3,3,,NJN,,,,,
249,04/13/2011,,,Butler,Rasual,CHI,,,vs.,W,,,,,,,,Rasual Butler,,13,,,,,10,0,1,0,0,2,5,4,80.0,,,,3,2,66.7,0,0,-,0,0,,NJN,,,,,
250,04/13/2011,,,Wright,Brandan,NJN,,,@,L,,,,,,,,Brandan Wright,,14,,,,,4,2,0,2,2,3,3,1,33.3,,,,0,0,-,2,2,100,0,3,,CHI,,,,,
251,04/13/2011,,,Noah,Joakim,CHI,,,vs.,W,,,,,,,,Joakim Noah,,23,F-C,,,,10,2,1,0,4,1,11,4,36.4,,,,0,0,-,2,2,100,7,3,,NJN,,,,,
252,04/13/2011,,,Gadzuric,Dan,NJN,,,@,L,,,,,,,,Dan Gadzuric,,18,C,,,,5,1,1,0,0,2,4,2,50.0,,,,0,0,-,1,1,100,0,7,,CHI,,,,,
253,04/13/2011,,,Uzoh,Ben,NJN,,,@,L,,,,,,,,Ben Uzoh,,10,G,,,,2,1,1,0,0,1,3,1,33.3,,,,1,0,0.0,0,0,-,1,0,,CHI,,,,,
254,04/13/2011,,,Outlaw,Travis,NJN,,,@,L,,,,,,,,Travis Outlaw,,27,F,,,,9,0,0,0,0,0,11,4,36.4,,,,2,1,50.0,0,0,-,1,2,,CHI,,,,,
255,04/13/2011,,,Deng,Luol,CHI,,,vs.,W,,,,,,,,Luol Deng,,31,F,,,,11,2,3,2,0,2,11,4,36.4,,,,3,1,33.3,2,2,100,2,4,,NJN,,,,,
256,04/13/2011,,,Vujacic,Sasha,NJN,,,@,L,,,,,,,,Sasha Vujacic,,43,G,,,,10,4,1,2,0,5,11,4,36.4,,,,5,2,40.0,0,0,-,0,2,,CHI,,,,,
